movieId,keywords
140267,witch isolation magic possession black magic older woman seduces younger guy new hampshire woods goat puritan religion crying false accusations witchcraft new england praying 17th century folk horror evil force english colony callous foreboding
140289,dark comedy
140301,journalist prostitute parent child relationship call girl escort service magazine writer prostitution escort escort girl hooker
140359,alternate history epidemic carrot altruism tv special
140481,
140523,"farm rap music sibling relationship pennsylvania, usa grandparents murder single mother oven found footage hide and seek diaper aggressive pseudo-documentary absurd dramatic disgusted pov faux documentary found footage adjacent"
140525,fbi missing child mischievous tense
140541,stop motion silent film
140561,prison jail roast
140627,sniper world war ii soviet union sevastopol
140711,small town central intelligence agency (cia) slacker memory loss stoner boyfriend girlfriend relationship surprising black ops neurotic woman agent secret project secrets convenience store
140715,"drug dealer police brutality husband wife relationship rap music hip-hop sibling relationship aids parent child relationship gangster rapper ghetto nightclub assault freedom of speech protest vandalism recording contract rags to riches based on true story terminal illness road trip feud marijuana gang police chase hospital racism los angeles, california detroit, michigan racial slur wrongful arrest death of brother milwaukee wisconsin police raid police harassment duringcreditsstinger record company music tour 1980s intimidation by police los angeles riots compton, california"
140725,sheriff colorado murder shootout drugs stolen cars body in a trunk joy ride
140737,
140816,"taxi prostitute transsexuality taxi driver melancholy laundromat singer hollywood los angeles, california ex-con lgbt black lgbt christmas trans woman anxious mischievous playful christmas eve absurd sentimental whimsical amused"
140850,"based on novel or book kidnapping child murder baltimore, usa missing child woman director"
140852,japan cyborg gore cult memory loss cyberpunk robot metamorphosis vomiting psychotronic sex slave japanese sex robot
140928,factory strong woman inventor biography based on true story new york state entrepreneur mop 1990s stolen patent
140956,"future based on novel or book video game virtual reality dystopia nostalgia love film in film evil corporation quest 1980s 2040s based on young adult novel columbus, ohio inspirational vrmmo dystopian sci-fi"
141004,"london, england experiment based on novel or book circus transformation mad scientist gothic horror reanimated corpse medical student 19th century"
141131,cold war superhero superhero team soviet politics independent film
141400,martial arts shaolin kung fu
141408,shotgun camping campsite gore strip club zombie dripping blood flesh eating boy scouts aftercreditsstinger zombie apocalypse
141422,"london, england biography feminist period drama woman director 1910s suffragettes"
141513,woman director
141544,dystopia post-apocalyptic future gore bmx robot woman director water scarcity
141646,high school based on novel or book pop culture behind the scenes fantasy sequence 1990s semi-biographical semi-narrative television star
141668,husband wife relationship prayer family relationships closet troubled marriage marriage counselling father daughter relationship christian film christian faith independent film
141688,gangster biography based on true story twins aggressive cautionary dramatic foreboding
141718,friendship new zealand college heavy metal teenage boy
141749,"paris, france based on novel or book denmark copenhagen, denmark artist painter historical fiction art transsexual surgery lgbt mourning 1920s desperate dramatic cliché derogatory"
141799,elementary school teacher zombie aftercreditsstinger virus kids
141810,
141816,
141818,
141820,
141830,
141836,musical based on short story comedy
141844,based on novel or book
141846,computer businessman technology conspiracy apple
141866,"neo-nazism swastika escape killing heroin self-defense machete gore punk rock oregon, usa cover-up sociopath survival murder tension dead body rock music pitbull hard to kill thug brutality drugs witness to murder punk band fire extinguisher music tour white supremacists killer dog eaten by animal murder by gunshot mic stand guns stabbed brutal murder"
